date,product_id,category,store,price,competitor_price,demand,actual_sales,inventory_level,revenue,profit,is_weekend,is_holiday,seasonal_factor,marketing_spend,weather_impact,price_elasticity
2022-11-12,PROD_0089,Books,Budget_Store,27.42,22.7,101.0,101.0,404,2769.03,1107.61,True,False,0.851,176.05,0.971,-0.6
2022-11-19,PROD_0089,Books,Budget_Store,19.63,18.93,50.0,50.0,407,991.15,396.46,True,False,0.868,0.0,1.034,-0.6
2022-11-26,PROD_0089,Books,Budget_Store,18.06,18.74,85.0,67.0,67,1209.83,483.93,True,False,0.887,33.0,1.122,-0.6
2022-12-03,PROD_0089,Books,Budget_Store,18.41,20.48,100.0,100.0,131,1849.04,739.62,True,False,0.907,0.0,0.932,-0.6
2022-12-10,PROD_0089,Books,Budget_Store,20.11,20.27,111.0,111.0,468,2235.35,894.14,True,False,0.929,0.0,0.827,-0.6
2022-12-17,PROD_0089,Books,Budget_Store,24.37,20.28,110.0,110.0,315,2687.45,1074.98,True,False,0.952,0.0,1.067,-0.6
2022-12-24,PROD_0089,Books,Budget_Store,17.59,18.91,131.0,131.0,450,2304.5,921.8,True,True,0.976,0.0,0.935,-0.6
2022-12-31,PROD_0089,Books,Budget_Store,24.0,20.71,135.0,135.0,448,3229.48,1291.79,True,True,1.0,0.0,0.938,-0.6
2023-01-07,PROD_0089,Books,Budget_Store,22.76,19.88,104.0,52.0,52,1183.35,473.34,True,False,1.024,0.0,1.122,-0.6
2023-01-14,PROD_0089,Books,Budget_Store,18.81,17.54,138.0,138.0,324,2602.42,1040.97,True,False,1.048,0.0,0.982,-0.6
2023-01-21,PROD_0089,Books,Budget_Store,16.68,22.21,235.0,209.0,209,3486.3,1394.52,True,False,1.071,0.0,0.974,-0.6
2023-01-28,PROD_0089,Books,Budget_Store,15.42,17.38,174.0,174.0,212,2680.06,1072.02,True,False,1.093,0.0,1.256,-0.6
2023-02-04,PROD_0089,Books,Budget_Store,25.13,21.96,164.0,164.0,383,4124.68,1649.87,True,False,1.113,77.96,1.033,-0.6
2023-02-11,PROD_0089,Books,Budget_Store,16.91,17.95,163.0,163.0,423,2764.19,1105.68,True,False,1.132,0.0,1.04,-0.6
2023-02-18,PROD_0089,Books,Budget_Store,25.97,22.27,131.0,131.0,334,3390.26,1356.1,True,False,1.149,0.0,0.877,-0.6
2023-02-25,PROD_0089,Books,Budget_Store,20.08,19.34,152.0,152.0,239,3043.7,1217.48,True,False,1.164,0.0,0.878,-0.6
2023-03-04,PROD_0089,Books,Budget_Store,19.07,19.92,132.0,132.0,290,2512.37,1004.95,True,False,1.177,36.87,0.837,-0.6
2023-03-11,PROD_0089,Books,Budget_Store,17.4,17.59,245.0,239.0,239,4158.44,1663.38,True,False,1.187,0.0,1.087,-0.6
2023-03-18,PROD_0089,Books,Budget_Store,19.14,20.22,175.0,64.0,64,1225.24,490.1,True,False,1.194,0.0,0.849,-0.6
2023-03-25,PROD_0089,Books,Budget_Store,20.75,18.93,185.0,185.0,429,3836.5,1534.6,True,False,1.198,0.0,0.971,-0.6
2023-04-01,PROD_0089,Books,Budget_Store,21.51,18.5,165.0,165.0,352,3541.29,1416.52,True,False,1.2,18.54,0.982,-0.6
2023-04-08,PROD_0089,Books,Budget_Store,25.29,21.16,198.0,93.0,93,2352.4,940.96,True,False,1.199,0.0,0.939,-0.6
2023-04-15,PROD_0089,Books,Budget_Store,16.87,21.87,132.0,132.0,342,2231.24,892.5,True,False,1.194,0.0,0.887,-0.6
2023-04-22,PROD_0089,Books,Budget_Store,18.7,19.94,180.0,143.0,143,2674.03,1069.61,True,False,1.187,144.07,1.114,-0.6
2023-04-29,PROD_0089,Books,Budget_Store,25.95,22.62,106.0,106.0,171,2751.92,1100.77,True,False,1.178,0.0,1.077,-0.6
2023-05-06,PROD_0089,Books,Budget_Store,27.21,22.04,128.0,128.0,279,3479.33,1391.73,True,False,1.165,0.0,0.991,-0.6
2023-05-13,PROD_0089,Books,Budget_Store,18.9,20.19,144.0,144.0,288,2725.57,1090.23,True,False,1.151,0.0,1.05,-0.6
2023-05-20,PROD_0089,Books,Budget_Store,23.29,19.54,143.0,143.0,459,3334.03,1333.61,True,False,1.134,0.0,1.048,-0.6
2023-05-27,PROD_0089,Books,Budget_Store,19.77,20.0,120.0,120.0,230,2379.12,951.65,True,False,1.115,13.08,1.079,-0.6
2023-06-03,PROD_0089,Books,Budget_Store,15.39,17.98,197.0,197.0,401,3031.06,1212.43,True,False,1.094,0.0,1.082,-0.6
2023-06-10,PROD_0089,Books,Budget_Store,18.42,18.03,146.0,146.0,488,2698.06,1079.22,True,False,1.072,0.0,0.978,-0.6
2023-06-17,PROD_0089,Books,Budget_Store,21.57,19.49,65.0,65.0,313,1401.73,560.69,True,False,1.049,35.13,1.035,-0.6
2023-06-24,PROD_0089,Books,Budget_Store,19.96,20.72,101.0,101.0,449,2025.02,810.01,True,False,1.026,0.0,0.987,-0.6
2023-07-01,PROD_0089,Books,Budget_Store,21.27,18.93,111.0,111.0,399,2365.11,946.04,True,False,1.002,0.0,1.136,-0.6
2023-07-08,PROD_0089,Books,Budget_Store,23.01,23.06,119.0,119.0,487,2730.08,1092.03,True,False,0.978,230.45,1.173,-0.6
2023-07-15,PROD_0089,Books,Budget_Store,20.43,22.42,162.0,118.0,118,2411.06,964.42,True,False,0.954,0.0,1.304,-0.6
2023-07-22,PROD_0089,Books,Budget_Store,18.53,17.93,168.0,168.0,462,3120.16,1248.06,True,False,0.931,0.0,1.057,-0.6
2023-07-29,PROD_0089,Books,Budget_Store,20.81,21.28,134.0,134.0,156,2780.46,1112.18,True,False,0.909,43.69,0.932,-0.6
2023-08-05,PROD_0089,Books,Budget_Store,23.16,19.69,119.0,119.0,280,2753.37,1101.35,True,False,0.888,178.96,0.828,-0.6
2023-08-12,PROD_0089,Books,Budget_Store,22.84,21.51,96.0,96.0,111,2189.09,875.64,True,False,0.869,249.45,0.961,-0.6
2023-08-19,PROD_0089,Books,Budget_Store,21.81,25.17,119.0,119.0,346,2603.39,1041.36,True,False,0.852,66.7,1.064,-0.6
2023-08-26,PROD_0089,Books,Budget_Store,20.09,21.0,147.0,147.0,334,2956.8,1182.72,True,False,0.837,110.4,1.0,-0.6
2023-09-02,PROD_0089,Books,Budget_Store,22.79,22.62,98.0,98.0,341,2236.0,894.4,True,False,0.824,51.16,1.109,-0.6
2023-09-09,PROD_0089,Books,Budget_Store,19.13,18.5,145.0,115.0,115,2200.23,880.09,True,False,0.814,0.0,1.028,-0.6
2023-09-16,PROD_0089,Books,Budget_Store,20.1,21.41,106.0,106.0,407,2137.72,855.09,True,False,0.806,0.0,1.129,-0.6
2023-09-23,PROD_0089,Books,Budget_Store,23.77,20.29,113.0,113.0,167,2695.8,1078.32,True,False,0.802,0.0,0.998,-0.6
2023-09-30,PROD_0089,Books,Budget_Store,18.81,18.14,113.0,106.0,106,1993.82,797.53,True,False,0.8,0.0,0.941,-0.6
2023-10-07,PROD_0089,Books,Budget_Store,21.86,21.4,65.0,65.0,423,1420.19,568.08,True,False,0.801,0.0,0.932,-0.6
2023-10-14,PROD_0089,Books,Budget_Store,20.51,18.84,120.0,120.0,265,2461.77,984.71,True,False,0.805,0.0,1.012,-0.6
2023-10-21,PROD_0089,Books,Budget_Store,22.31,21.36,80.0,80.0,334,1795.19,718.08,True,False,0.812,0.0,0.931,-0.6
2023-10-28,PROD_0089,Books,Budget_Store,21.49,21.96,104.0,104.0,315,2231.71,892.69,True,False,0.822,0.0,0.918,-0.6
2023-11-04,PROD_0089,Books,Budget_Store,19.97,20.84,148.0,148.0,178,2946.75,1178.7,True,False,0.834,0.0,1.119,-0.6
2023-11-11,PROD_0089,Books,Budget_Store,19.92,23.4,115.0,115.0,195,2291.4,916.56,True,False,0.848,0.0,1.149,-0.6
2023-11-18,PROD_0089,Books,Budget_Store,20.44,21.59,106.0,106.0,445,2168.95,867.58,True,False,0.865,0.0,1.015,-0.6
2023-11-25,PROD_0089,Books,Budget_Store,16.57,19.29,155.0,155.0,416,2563.04,1025.21,True,False,0.884,0.0,0.906,-0.6
2023-12-02,PROD_0089,Books,Budget_Store,18.78,20.2,151.0,151.0,455,2833.73,1133.49,True,False,0.904,110.1,1.048,-0.6
2023-12-09,PROD_0089,Books,Budget_Store,26.25,21.75,101.0,101.0,168,2663.39,1065.35,True,False,0.926,0.0,0.909,-0.6
2023-12-16,PROD_0089,Books,Budget_Store,22.98,19.19,139.0,139.0,445,3186.89,1274.75,True,False,0.949,0.0,1.153,-0.6
2023-12-23,PROD_0089,Books,Budget_Store,16.72,20.4,116.0,116.0,497,1942.97,777.19,True,True,0.973,0.0,1.145,-0.6
2023-12-30,PROD_0089,Books,Budget_Store,23.77,20.49,118.0,118.0,250,2804.23,1121.69,True,True,0.997,0.0,0.969,-0.6
2022-01-01,PROD_0090,Books,Budget_Store,15.91,19.64,171.0,171.0,291,2721.86,1088.74,True,False,1.003,0.0,0.911,-0.6
2022-01-08,PROD_0090,Books,Budget_Store,20.77,21.25,137.0,98.0,98,2035.08,814.03,True,False,1.027,148.0,0.884,-0.6
2022-01-15,PROD_0090,Books,Budget_Store,21.49,18.93,154.0,154.0,389,3313.52,1325.41,True,False,1.051,0.0,1.158,-0.6
2022-01-22,PROD_0090,Books,Budget_Store,15.52,16.47,154.0,154.0,412,2392.36,956.94,True,False,1.074,0.0,1.106,-0.6
2022-01-29,PROD_0090,Books,Budget_Store,28.61,24.11,100.0,100.0,193,2846.83,1138.73,True,False,1.096,0.0,0.938,-0.6
2022-02-05,PROD_0090,Books,Budget_Store,22.09,22.15,115.0,115.0,324,2533.24,1013.3,True,False,1.116,0.0,0.938,-0.6
2022-02-12,PROD_0090,Books,Budget_Store,21.18,20.94,123.0,123.0,406,2597.5,1039.0,True,False,1.135,0.0,1.076,-0.6
2022-02-19,PROD_0090,Books,Budget_Store,15.99,18.64,176.0,176.0,475,2812.77,1125.11,True,False,1.152,0.0,0.892,-0.6
2022-02-26,PROD_0090,Books,Budget_Store,20.9,19.75,141.0,126.0,126,2633.62,1053.45,True,False,1.166,0.0,0.941,-0.6
2022-03-05,PROD_0090,Books,Budget_Store,21.27,17.67,184.0,90.0,90,1913.94,765.58,True,False,1.178,0.0,0.972,-0.6
2022-03-12,PROD_0090,Books,Budget_Store,20.08,18.33,75.0,60.0,60,1204.78,481.91,True,False,1.188,0.0,0.722,-0.6
2022-03-19,PROD_0090,Books,Budget_Store,19.52,19.94,166.0,107.0,107,2088.33,835.33,True,False,1.195,95.12,0.923,-0.6
2022-03-26,PROD_0090,Books,Budget_Store,26.36,22.01,194.0,194.0,381,5101.71,2040.68,True,False,1.199,0.0,1.066,-0.6
2022-04-02,PROD_0090,Books,Budget_Store,18.15,18.76,132.0,132.0,308,2404.36,961.74,True,False,1.2,0.0,1.071,-0.6
2022-04-09,PROD_0090,Books,Budget_Store,21.27,20.83,160.0,160.0,207,3407.03,1362.81,True,False,1.198,0.0,0.999,-0.6
2022-04-16,PROD_0090,Books,Budget_Store,18.75,21.58,230.0,209.0,209,3917.85,1567.14,True,False,1.194,0.0,1.121,-0.6
2022-04-23,PROD_0090,Books,Budget_Store,24.54,20.31,140.0,66.0,66,1619.69,647.88,True,False,1.186,0.0,0.961,-0.6
2022-04-30,PROD_0090,Books,Budget_Store,17.51,21.61,134.0,134.0,320,2350.44,940.17,True,False,1.176,0.0,0.964,-0.6
2022-05-07,PROD_0090,Books,Budget_Store,21.1,22.55,203.0,73.0,73,1540.04,616.01,True,False,1.163,0.0,0.906,-0.6
2022-05-14,PROD_0090,Books,Budget_Store,19.67,22.84,176.0,139.0,139,2734.7,1093.88,True,False,1.148,44.59,0.916,-0.6
2022-05-21,PROD_0090,Books,Budget_Store,17.79,17.31,204.0,204.0,216,3637.87,1455.15,True,False,1.131,0.0,1.049,-0.6
2022-05-28,PROD_0090,Books,Budget_Store,17.52,19.29,149.0,149.0,433,2613.04,1045.22,True,False,1.112,0.0,1.057,-0.6
2022-06-04,PROD_0090,Books,Budget_Store,17.56,18.63,160.0,138.0,138,2423.69,969.47,True,False,1.091,0.0,1.025,-0.6
2022-06-11,PROD_0090,Books,Budget_Store,20.97,19.8,168.0,121.0,121,2537.74,1015.1,True,False,1.069,0.0,0.861,-0.6
2022-06-18,PROD_0090,Books,Budget_Store,20.91,20.82,156.0,147.0,147,3073.39,1229.36,True,False,1.046,0.0,1.028,-0.6
2022-06-25,PROD_0090,Books,Budget_Store,17.77,17.05,166.0,166.0,276,2957.49,1182.99,True,False,1.022,0.0,0.925,-0.6
2022-07-02,PROD_0090,Books,Budget_Store,21.45,20.93,116.0,116.0,164,2482.41,992.96,True,False,0.998,145.35,1.05,-0.6
2022-07-09,PROD_0090,Books,Budget_Store,21.05,19.3,165.0,165.0,433,3479.93,1391.97,True,False,0.974,0.0,0.748,-0.6
2022-07-16,PROD_0090,Books,Budget_Store,20.11,21.03,150.0,150.0,152,3010.94,1204.37,True,False,0.951,10.6,0.974,-0.6
2022-07-23,PROD_0090,Books,Budget_Store,17.15,17.25,152.0,152.0,204,2605.49,1042.2,True,False,0.928,0.0,0.875,-0.6
2022-07-30,PROD_0090,Books,Budget_Store,18.18,19.79,139.0,139.0,499,2523.06,1009.22,True,False,0.906,97.84,0.913,-0.6
2022-08-06,PROD_0090,Books,Budget_Store,27.02,21.51,75.0,70.0,70,1891.44,756.58,True,False,0.885,0.0,0.765,-0.6
2022-08-13,PROD_0090,Books,Budget_Store,21.07,21.67,97.0,97.0,453,2039.69,815.88,True,False,0.866,53.44,1.134,-0.6
2022-08-20,PROD_0090,Books,Budget_Store,20.75,18.63,155.0,155.0,364,3213.94,1285.58,True,False,0.849,0.0,1.108,-0.6
2022-08-27,PROD_0090,Books,Budget_Store,21.49,19.25,116.0,116.0,282,2493.31,997.32,True,False,0.835,68.31,1.085,-0.6
2022-09-03,PROD_0090,Books,Budget_Store,17.0,17.43,117.0,117.0,494,1994.21,797.69,True,False,0.822,0.0,1.007,-0.6
2022-09-10,PROD_0090,Books,Budget_Store,22.4,22.47,105.0,105.0,157,2350.81,940.32,True,False,0.813,0.0,0.92,-0.6
2022-09-17,PROD_0090,Books,Budget_Store,14.94,15.06,110.0,110.0,145,1647.08,658.83,True,False,0.806,10.17,1.064,-0.6
2022-09-24,PROD_0090,Books,Budget_Store,22.6,23.23,129.0,129.0,270,2918.34,1167.34,True,False,0.801,0.0,0.831,-0.6
2022-10-01,PROD_0090,Books,Budget_Store,18.32,18.82,116.0,116.0,472,2131.26,852.5,True,False,0.8,0.0,1.052,-0.6
2022-10-08,PROD_0090,Books,Budget_Store,17.05,17.32,100.0,100.0,154,1698.75,679.5,True,False,0.802,238.91,0.971,-0.6
2022-10-15,PROD_0090,Books,Budget_Store,22.73,18.08,103.0,103.0,185,2351.2,940.48,True,False,0.806,0.0,0.85,-0.6
2022-10-22,PROD_0090,Books,Budget_Store,18.93,16.79,114.0,114.0,486,2150.31,860.12,True,False,0.813,8.54,1.02,-0.6
2022-10-29,PROD_0090,Books,Budget_Store,16.13,17.89,105.0,79.0,79,1273.9,509.56,True,False,0.823,0.0,0.93,-0.6
2022-11-05,PROD_0090,Books,Budget_Store,20.27,19.99,139.0,50.0,50,1013.34,405.34,True,False,0.836,0.0,1.16,-0.6
2022-11-12,PROD_0090,Books,Budget_Store,25.5,20.29,106.0,106.0,116,2715.53,1086.21,True,False,0.851,0.0,0.953,-0.6
2022-11-19,PROD_0090,Books,Budget_Store,18.33,19.84,139.0,139.0,369,2540.03,1016.01,True,False,0.868,49.78,0.907,-0.6
2022-11-26,PROD_0090,Books,Budget_Store,26.75,22.44,95.0,95.0,290,2530.04,1012.01,True,False,0.887,0.0,1.037,-0.6
2022-12-03,PROD_0090,Books,Budget_Store,16.26,18.36,183.0,183.0,248,2982.67,1193.07,True,False,0.907,162.14,1.051,-0.6
2022-12-10,PROD_0090,Books,Budget_Store,23.14,21.0,158.0,158.0,229,3658.19,1463.28,True,False,0.929,246.42,0.91,-0.6
2022-12-17,PROD_0090,Books,Budget_Store,19.35,20.78,120.0,120.0,171,2320.49,928.2,True,False,0.952,0.0,1.124,-0.6
2022-12-24,PROD_0090,Books,Budget_Store,25.78,22.07,145.0,145.0,396,3736.01,1494.4,True,True,0.976,0.0,1.054,-0.6
2022-12-31,PROD_0090,Books,Budget_Store,20.29,21.58,172.0,172.0,392,3494.5,1397.8,True,True,1.0,0.0,1.024,-0.6
2023-01-07,PROD_0090,Books,Budget_Store,24.82,23.56,98.0,98.0,141,2429.61,971.85,True,False,1.024,0.0,1.092,-0.6
2023-01-14,PROD_0090,Books,Budget_Store,27.42,22.32,106.0,106.0,477,2901.27,1160.51,True,False,1.048,0.0,0.97,-0.6
2023-01-21,PROD_0090,Books,Budget_Store,17.03,20.82,145.0,105.0,105,1787.96,715.18,True,False,1.071,32.42,1.091,-0.6
2023-01-28,PROD_0090,Books,Budget_Store,17.52,20.78,204.0,204.0,305,3568.52,1427.41,True,False,1.093,0.0,0.94,-0.6
2023-02-04,PROD_0090,Books,Budget_Store,24.55,22.15,168.0,168.0,445,4128.06,1651.22,True,False,1.113,64.78,0.949,-0.6
2023-02-11,PROD_0090,Books,Budget_Store,17.0,19.33,167.0,61.0,61,1036.73,414.69,True,False,1.132,0.0,0.959,-0.6
2023-02-18,PROD_0090,Books,Budget_Store,22.91,22.2,138.0,138.0,277,3151.34,1260.54,True,False,1.149,0.0,1.077,-0.6
2023-02-25,PROD_0090,Books,Budget_Store,20.04,21.85,147.0,147.0,424,2940.21,1176.08,True,False,1.164,10.53,0.991,-0.6
2023-03-04,PROD_0090,Books,Budget_Store,21.31,21.49,171.0,171.0,434,3640.02,1456.01,True,False,1.177,0.0,0.838,-0.6
2023-03-11,PROD_0090,Books,Budget_Store,27.37,24.22,169.0,169.0,327,4631.75,1852.7,True,False,1.187,68.77,1.029,-0.6
2023-03-18,PROD_0090,Books,Budget_Store,16.68,18.54,109.0,109.0,367,1815.92,726.37,True,False,1.194,0.0,0.868,-0.6
2023-03-25,PROD_0090,Books,Budget_Store,18.88,19.2,192.0,192.0,367,3628.53,1451.41,True,False,1.198,98.6,1.074,-0.6
2023-04-01,PROD_0090,Books,Budget_Store,18.44,18.64,174.0,127.0,127,2342.16,936.87,True,False,1.2,0.0,1.07,-0.6
2023-04-08,PROD_0090,Books,Budget_Store,23.64,21.22,130.0,130.0,293,3065.72,1226.29,True,False,1.199,0.0,1.12,-0.6
2023-04-15,PROD_0090,Books,Budget_Store,22.55,22.77,141.0,141.0,155,3171.88,1268.75,True,False,1.194,17.15,0.762,-0.6
2023-04-22,PROD_0090,Books,Budget_Store,14.97,18.23,172.0,172.0,251,2577.47,1030.99,True,False,1.187,0.0,0.886,-0.6
2023-04-29,PROD_0090,Books,Budget_Store,24.06,19.89,123.0,123.0,137,2950.26,1180.11,True,False,1.178,0.0,0.94,-0.6
2023-05-06,PROD_0090,Books,Budget_Store,23.69,19.79,150.0,150.0,327,3562.5,1425.0,True,False,1.165,0.0,1.061,-0.6
2023-05-13,PROD_0090,Books,Budget_Store,21.93,21.59,139.0,139.0,465,3048.98,1219.59,True,False,1.151,0.0,0.868,-0.6
2023-05-20,PROD_0090,Books,Budget_Store,20.97,20.79,166.0,166.0,388,3485.65,1394.26,True,False,1.134,0.0,1.329,-0.6
2023-05-27,PROD_0090,Books,Budget_Store,14.57,17.21,219.0,196.0,196,2856.24,1142.5,True,False,1.115,0.0,0.875,-0.6
2023-06-03,PROD_0090,Books,Budget_Store,15.77,18.87,179.0,179.0,430,2818.95,1127.58,True,False,1.094,48.92,1.067,-0.6
2023-06-10,PROD_0090,Books,Budget_Store,21.23,22.66,125.0,125.0,442,2660.63,1064.25,True,False,1.072,0.0,1.066,-0.6
2023-06-17,PROD_0090,Books,Budget_Store,23.62,20.13,139.0,139.0,152,3292.3,1316.92,True,False,1.049,0.0,1.043,-0.6
2023-06-24,PROD_0090,Books,Budget_Store,20.44,21.04,193.0,193.0,234,3934.86,1573.94,True,False,1.026,0.0,1.063,-0.6
2023-07-01,PROD_0090,Books,Budget_Store,16.56,20.23,166.0,166.0,469,2744.4,1097.76,True,False,1.002,0.0,0.955,-0.6
2023-07-08,PROD_0090,Books,Budget_Store,20.57,21.4,185.0,146.0,146,3003.9,1201.56,True,False,0.978,0.0,0.952,-0.6
2023-07-15,PROD_0090,Books,Budget_Store,22.44,19.82,85.0,85.0,328,1906.84,762.74,True,False,0.954,0.0,0.994,-0.6
2023-07-22,PROD_0090,Books,Budget_Store,20.87,21.73,138.0,82.0,82,1711.47,684.59,True,False,0.931,243.82,1.039,-0.6
2023-07-29,PROD_0090,Books,Budget_Store,16.85,19.13,126.0,100.0,100,1684.87,673.95,True,False,0.909,0.0,0.959,-0.6
2023-08-05,PROD_0090,Books,Budget_Store,22.73,20.62,85.0,85.0,425,1929.1,771.64,True,False,0.888,0.0,1.168,-0.6
2023-08-12,PROD_0090,Books,Budget_Store,21.9,21.72,112.0,112.0,355,2457.05,982.82,True,False,0.869,8.21,1.072,-0.6
2023-08-19,PROD_0090,Books,Budget_Store,21.48,18.17,130.0,130.0,224,2781.62,1112.65,True,False,0.852,149.92,1.027,-0.6
2023-08-26,PROD_0090,Books,Budget_Store,20.7,21.32,99.0,99.0,233,2047.8,819.12,True,False,0.837,32.59,0.983,-0.6
2023-09-02,PROD_0090,Books,Budget_Store,22.56,22.57,103.0,103.0,355,2330.97,932.39,True,False,0.824,0.0,1.103,-0.6
2023-09-09,PROD_0090,Books,Budget_Store,19.25,20.51,129.0,129.0,217,2481.38,992.55,True,False,0.814,0.0,0.978,-0.6
2023-09-16,PROD_0090,Books,Budget_Store,21.47,20.99,135.0,135.0,308,2890.68,1156.27,True,False,0.806,0.0,0.86,-0.6
2023-09-23,PROD_0090,Books,Budget_Store,20.67,20.63,141.0,141.0,378,2915.57,1166.23,True,False,0.802,0.0,1.086,-0.6
2023-09-30,PROD_0090,Books,Budget_Store,18.93,21.78,122.0,122.0,217,2314.03,925.61,True,False,0.8,0.0,1.145,-0.6
2023-10-07,PROD_0090,Books,Budget_Store,23.54,22.36,128.0,128.0,335,3004.03,1201.61,True,False,0.801,23.89,1.219,-0.6
2023-10-14,PROD_0090,Books,Budget_Store,20.21,20.24,87.0,87.0,300,1753.46,701.38,True,False,0.805,0.0,0.946,-0.6
2023-10-21,PROD_0090,Books,Budget_Store,17.17,19.71,125.0,125.0,304,2146.74,858.7,True,False,0.812,0.0,1.065,-0.6
2023-10-28,PROD_0090,Books,Budget_Store,19.57,20.47,113.0,113.0,424,2202.79,881.12,True,False,0.822,0.0,1.006,-0.6
2023-11-04,PROD_0090,Books,Budget_Store,20.59,17.97,86.0,86.0,490,1761.61,704.64,True,False,0.834,268.18,0.855,-0.6
2023-11-11,PROD_0090,Books,Budget_Store,23.15,23.39,107.0,107.0,432,2486.18,994.47,True,False,0.848,0.0,1.046,-0.6
2023-11-18,PROD_0090,Books,Budget_Store,16.44,17.31,109.0,109.0,493,1789.8,715.92,True,False,0.865,77.02,0.967,-0.6
2023-11-25,PROD_0090,Books,Budget_Store,20.75,19.96,130.0,130.0,196,2693.72,1077.49,True,False,0.884,0.0,0.95,-0.6
2023-12-02,PROD_0090,Books,Budget_Store,25.32,21.72,57.0,57.0,251,1432.92,573.17,True,False,0.904,118.18,0.922,-0.6
2023-12-09,PROD_0090,Books,Budget_Store,17.1,17.04,124.0,124.0,417,2115.18,846.07,True,False,0.926,0.0,1.007,-0.6
2023-12-16,PROD_0090,Books,Budget_Store,20.59,19.87,157.0,157.0,178,3241.21,1296.48,True,False,0.949,0.0,1.043,-0.6
2023-12-23,PROD_0090,Books,Budget_Store,18.69,19.74,108.0,108.0,127,2023.78,809.51,True,True,0.973,33.57,0.917,-0.6
2023-12-30,PROD_0090,Books,Budget_Store,18.69,18.37,197.0,124.0,124,2317.88,927.15,True,True,0.997,0.0,0.89,-0.6
2022-01-01,PROD_0091,Books,Online_Store,21.39,24.33,147.0,147.0,187,3135.78,1254.31,True,False,1.003,0.0,0.885,-0.6
2022-01-08,PROD_0091,Books,Online_Store,22.44,26.04,163.0,163.0,193,3660.35,1464.14,True,False,1.027,0.0,1.044,-0.6
2022-01-15,PROD_0091,Books,Online_Store,18.28,22.85,130.0,130.0,323,2375.33,950.13,True,False,1.051,0.0,1.085,-0.6
2022-01-22,PROD_0091,Books,Online_Store,23.33,21.04,131.0,118.0,118,2752.63,1101.05,True,False,1.074,0.0,0.992,-0.6
2022-01-29,PROD_0091,Books,Online_Store,25.81,21.08,132.0,132.0,393,3394.88,1357.95,True,False,1.096,0.0,0.883,-0.6
2022-02-05,PROD_0091,Books,Online_Store,22.92,25.47,164.0,126.0,126,2887.62,1155.05,True,False,1.116,0.0,1.084,-0.6
2022-02-12,PROD_0091,Books,Online_Store,24.72,24.65,135.0,135.0,339,3327.01,1330.8,True,False,1.135,0.0,1.026,-0.6
2022-02-19,PROD_0091,Books,Online_Store,24.53,24.11,135.0,135.0,435,3304.85,1321.94,True,False,1.152,0.0,1.053,-0.6
2022-02-26,PROD_0091,Books,Online_Store,15.81,18.98,140.0,108.0,108,1707.89,683.16,True,False,1.166,0.0,0.916,-0.6
2022-03-05,PROD_0091,Books,Online_Store,20.15,19.77,154.0,154.0,327,3112.9,1245.16,True,False,1.178,16.82,1.187,-0.6
2022-03-12,PROD_0091,Books,Online_Store,31.68,27.45,111.0,111.0,220,3519.9,1407.96,True,False,1.188,0.0,1.043,-0.6
2022-03-19,PROD_0091,Books,Online_Store,26.78,23.47,107.0,107.0,434,2866.32,1146.53,True,False,1.195,414.83,1.127,-0.6
2022-03-26,PROD_0091,Books,Online_Store,18.79,22.16,90.0,90.0,346,1692.22,676.89,True,False,1.199,0.0,1.139,-0.6
2022-04-02,PROD_0091,Books,Online_Store,18.3,23.91,194.0,194.0,355,3554.75,1421.9,True,False,1.2,0.0,1.045,-0.6
2022-04-09,PROD_0091,Books,Online_Store,26.86,21.58,125.0,125.0,323,3365.14,1346.06,True,False,1.198,36.18,0.961,-0.6
2022-04-16,PROD_0091,Books,Online_Store,21.18,21.44,171.0,115.0,115,2436.02,974.41,True,False,1.194,0.0,1.087,-0.6
2022-04-23,PROD_0091,Books,Online_Store,22.54,23.96,141.0,141.0,258,3172.81,1269.12,True,False,1.186,0.0,1.174,-0.6
2022-04-30,PROD_0091,Books,Online_Store,22.23,21.65,149.0,149.0,285,3300.87,1320.35,True,False,1.176,0.0,1.032,-0.6
2022-05-07,PROD_0091,Books,Online_Store,23.63,23.21,144.0,144.0,492,3413.76,1365.5,True,False,1.163,0.0,0.834,-0.6
2022-05-14,PROD_0091,Books,Online_Store,19.87,22.76,152.0,152.0,252,3016.02,1206.41,True,False,1.148,0.0,0.895,-0.6
2022-05-21,PROD_0091,Books,Online_Store,26.85,27.39,137.0,113.0,113,3033.63,1213.45,True,False,1.131,0.0,1.088,-0.6
2022-05-28,PROD_0091,Books,Online_Store,20.75,23.01,135.0,135.0,428,2808.67,1123.47,True,False,1.112,0.0,1.001,-0.6
2022-06-04,PROD_0091,Books,Online_Store,21.77,22.7,200.0,200.0,316,4363.16,1745.26,True,False,1.091,144.83,1.121,-0.6
2022-06-11,PROD_0091,Books,Online_Store,20.6,21.92,132.0,132.0,159,2727.24,1090.9,True,False,1.069,0.0,0.951,-0.6
2022-06-18,PROD_0091,Books,Online_Store,22.15,22.18,146.0,128.0,128,2835.42,1134.17,True,False,1.046,51.02,0.969,-0.6
2022-06-25,PROD_0091,Books,Online_Store,22.82,22.28,117.0,117.0,401,2677.63,1071.05,True,False,1.022,149.04,0.915,-0.6
2022-07-02,PROD_0091,Books,Online_Store,21.36,23.61,137.0,137.0,244,2918.88,1167.55,True,False,0.998,0.0,1.085,-0.6
